,Class_ID,PL_TOTAL,OPT_PREMIUM,COMMISSION,CLEARING_FEE,EXCHANG_EFE,BROKERAGE_FEE,GIVEUP_FEE,FLR_FEE,WIR_FEE,Total_Fees,MOTE_PREV,MSOV_PREV,MLOV_PREV,MLQVAL_PREV,MOTE,MSOV,MLOV,MLQVAL,UNREALISED,TRD_RESULT_CALCULATION,Prev_Bal,Bal,TRD_RESULT,Final
107,ARB00557_GBP,0.0,0.0,0.0,-11.6,-4.4,0.0,0.0,0.0,0.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,0.0,0.0,0.0,-16.0,-16.0,16.0
108,ARB00567_EUR,0.0,0.0,-63.900000000000006,0.0,0.0,0.0,0.0,0.0,0.0,-63.900000000000006,0.0,0.0,0.0,-41.4,0.0,0.0,0.0,-63.9,0.0,0.0,-41.4,-63.9,-22.5,22.5
109,ARB00567_GBP,1010.0,0.0,0.0,-234.3,-100.64000000000001,0.0,0.0,0.0,0.0,-334.94000000000005,0.0,0.0,0.0,293.74,-260.0,0.0,0.0,415.06,-260.0,750.0,293.74,415.06,121.32,628.68
110,ARB00567_USD,-3093.95,0.0,-179.4,-544.8000000000001,-859.04,0.0,0.0,0.0,0.0,-1583.24,-3252.35,0.0,0.0,2675.01,5546.7,0.0,0.0,4121.86,8799.05,5705.099999999999,2675.01,4121.86,1446.8499999999995,4258.25
111,ARB00754_USD,976.639999974519,0.0,-1485.45,0.0,-4140.45,0.0,0.0,0.0,0.0,-5625.9,-35499.88,0.0,0.0,-101827.19,710.96,0.0,0.0,-70265.61,36210.84,37187.479999974516,-101827.19,-70265.61,31561.58,5625.9
112,ARB00765_USD,32640.200000001118,0.0,-128.70000000000002,0.0,-290.46,0.0,0.0,0.0,0.0,-419.15999999999997,0.0,0.0,0.0,-8037.2,-2838.44,0.0,0.0,21345.4,-2838.44,29801.76000000112,-8037.2,21345.4,29382.600000000002,419.16
113,ARB01002_USD,46053.03,0.0,-329.7,0.0,-303.64,0.0,0.0,0.0,0.0,-633.3399999999999,3421.87,0.0,0.0,27877.41,0.0,0.0,0.0,69875.23,-3421.87,42631.159999999996,27877.41,69875.23,41997.81999999999,633.34
114,ARB01057_MXN,140680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62875.0,0.0,0.0,-584238.0,187750.0,0.0,0.0,-318683.0,124875.0,265555.0,-584238.0,-318683.0,265555.0,0.0
115,ARB01057_USD,-366104.7400000021,0.0,-537.45,0.0,-675.5699999999999,0.0,-150.0,-0.22,0.0,-1363.24,-159047.58,0.0,0.0,255015.62,188307.05,0.0,0.0,234902.27,347354.63,-18750.11000000208,255015.62,234902.27,-20113.350000000006,1363.24
116,ARB01063_USD,7681.07,0.0,-6963.6,0.0,-7672.72,0.0,0.0,0.0,0.0,-14636.32,-30.98,0.0,0.0,14993.71,65.84,0.0,0.0,8135.28,96.82000000000001,7777.889999999999,14993.71,8135.28,-6858.429999999999,14636.32
117,ARB01064_USD,-595.7500000000005,625.0,-1368.15,0.0,-1347.92,0.0,0.0,0.0,0.0,-2716.07,0.0,-6250.0,7968.75,8373.53,1323.34,0.0,0.0,5291.3,-395.40999999999985,-366.1600000000003,8373.53,5291.3,-3082.2300000000005,2716.07
118,ARB01065_USD,14272.970000000001,0.0,-714.0,0.0,-657.44,0.0,0.0,0.0,0.0,-1371.44,0.0,0.0,0.0,16333.92,0.0,0.0,0.0,29235.45,0.0,14272.970000000001,16333.92,29235.45,12901.53,1371.44
119,ARB01066_USD,179.70000000000005,0.0,-130.8,0.0,-382.8,0.0,0.0,0.0,0.0,-513.6,0.0,0.0,0.0,-3454.82,0.0,0.0,0.0,-3788.72,0.0,179.70000000000005,-3454.82,-3788.72,-333.89999999999964,513.6
120,ARB01067_USD,1180.0,0.0,-4.2,0.0,-21.4,0.0,0.0,0.0,0.0,-25.599999999999998,0.0,0.0,0.0,151.0,0.0,0.0,0.0,1305.4,0.0,1180.0,151.0,1305.4,1154.4,25.6
121,ARB01071_USD,-94395.62,0.0,-3687.0,0.0,-5336.26,0.0,0.0,0.0,0.0,-9023.26,-95434.8,0.0,0.0,-36580.47,4390.4,0.0,0.0,-40174.15,99825.2,5429.580000000002,-36580.47,-40174.15,-3593.6800000000003,9023.26
122,ARB01073_USD,-1991.7700000000007,0.0,-3255.75,0.0,-4545.77,0.0,0.0,0.0,0.0,-7801.52,0.0,0.0,0.0,1803.71,375.5,0.0,0.0,-7614.08,375.5,-1616.2700000000007,1803.71,-7614.08,-9417.79,7801.52
123,ARB01076_USD,17335.489999999998,0.0,-7218.450000000001,0.0,-7784.1,0.0,0.0,0.0,0.0,-15002.550000000001,83.34,0.0,0.0,21852.75,83.32,0.0,0.0,24185.67,-0.020000000000010232,17335.469999999998,21852.75,24185.67,2332.9199999999983,15002.55
124,ARB01078_USD,33173.02,0.0,-1377.9,0.0,-2984.6200000000003,0.0,0.0,0.0,0.0,-4362.52,0.0,0.0,0.0,35963.34,0.0,0.0,0.0,64773.84,0.0,33173.02,35963.34,64773.84,28810.5,4362.52
125,ARB01092_USD,2240.179999999702,0.0,-19804.05,0.0,-28864.45,0.0,0.0,-39.739999999999995,0.0,-48708.24,-22116.75,0.0,0.0,23278.05,38057.75,0.0,0.0,36984.49,60174.5,62414.6799999997,23278.05,36984.49,13706.439999999999,48708.24
126,ARB01100_USD,10990.0,0.0,-29.7,0.0,-101.38000000000001,0.0,0.0,0.0,0.0,-131.08,-6144.0,0.0,0.0,624.72,-20560.0,0.0,0.0,-2932.36,-14416.0,-3426.0,624.72,-2932.36,-3557.08,131.08
127,ARB01117_USD,-750.0,0.0,-6.6,0.0,-24.64,0.0,0.0,0.0,0.0,-31.240000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-781.24,0.0,-750.0,0.0,-781.24,-781.24,31.24
128,ARB01129_USD,-19020.0,0.0,-1.8,0.0,-6.12,0.0,0.0,0.0,0.0,-7.92,-16370.0,0.0,0.0,690.0,0.0,0.0,0.0,-1967.92,16370.0,-2650.0,690.0,-1967.92,-2657.92,7.92
129,ARB01145_USD,5803.98,0.0,-4319.7,0.0,-6135.259999999999,0.0,0.0,0.0,0.0,-10454.96,-25947.42,0.0,0.0,-19974.84,2696.35,0.0,0.0,4017.95,28643.769999999997,34447.75,-19974.84,4017.95,23992.79,10454.96
130,ARB01157_USD,12479.5,0.0,-625.65,0.0,-2335.76,0.0,0.0,0.0,0.0,-2961.4100000000003,-30195.5,0.0,0.0,16003.37,-30687.5,0.0,0.0,25029.46,-492.0,11987.5,16003.37,25029.46,9026.089999999998,2961.41
131,ARB01158_USD,-352370.3,-4593.75,-12519.900000000001,0.0,-29792.4,0.0,0.0,0.0,0.0,-42312.3,-378531.5,-5437.5,7937.5,103152.52,114578.0,-6531.25,11656.25,199610.67,495734.5,138770.45,103152.52,199610.67,96458.15000000001,42312.3
132,ARB01166_USD,-9060.0,0.0,-287.55,0.0,-1156.4,0.0,0.0,0.0,0.0,-1443.95,-425.0,0.0,0.0,-2705.63,-3612.5,0.0,0.0,-16397.08,-3187.5,-12247.5,-2705.63,-16397.08,-13691.45,1443.95
133,ARB01172_USD,-15720.5,0.0,-811.8000000000001,0.0,-1837.3,0.0,0.0,0.0,0.0,-2649.1,-9325.0,0.0,0.0,9942.24,-7837.5,0.0,0.0,-6939.86,1487.5,-14233.0,9942.24,-6939.86,-16882.1,2649.1
134,ARB01176_USD,47644.5,0.0,-1212.9,0.0,-4528.16,0.0,0.0,0.0,0.0,-5741.0599999999995,2027.0,0.0,0.0,25649.39,-19268.0,0.0,0.0,46257.83,-21295.0,26349.5,25649.39,46257.83,20608.440000000002,5741.06
135,ARB01177_USD,0.0,-2331.25,-12.0,0.0,-24.8,0.0,0.0,0.0,0.0,-36.8,0.0,0.0,0.0,-66.24,0.0,0.0,0.0,-2434.29,0.0,-2331.25,-66.24,-2434.29,-2368.05,36.8
136,ARB01195_USD,-2610.0,0.0,-15.3,0.0,-52.02,0.0,0.0,0.0,0.0,-67.32000000000001,0.0,0.0,0.0,-2495.52,-380.0,0.0,0.0,-5552.84,-380.0,-2990.0,-2495.52,-5552.84,-3057.32,67.32
137,ARB01357_CHF,-5037.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8531.25,0.0,0.0,-7081.25,-6562.5,0.0,0.0,-10150.0,1968.75,-3068.75,-7081.25,-10150.0,-3068.75,0.0
138,ARB01357_EUR,36495.85000002384,0.0,-10900.95,-8813.76,-2203.44,0.0,0.0,0.0,0.0,-21918.149999999998,-113450.0,0.0,0.0,-343320.75,-116950.0,0.0,0.0,-332243.05,-3500.0,32995.85000002384,-343320.75,-332243.05,11077.700000000012,21918.15
139,ARB01357_GBP,341900.84999999404,0.0,0.0,-17283.83,-5824.27,0.0,0.0,0.0,0.0,-23108.100000000002,-21710.1,0.0,0.0,-11318.22,-333021.25,0.0,0.0,-3836.6200000000026,-311311.15,30589.699999994016,-11318.22,-3836.6200000000026,7481.599999999997,23108.1
140,ARB01357_USD,172825.0,0.0,-2436.0,0.0,-16231.0,0.0,0.0,0.0,0.0,-18667.0,694275.0,0.0,0.0,135561.15,622825.0,0.0,0.0,218269.15,-71450.0,101375.0,135561.15,218269.15,82708.0,18667.0
141,ARB01400_EUR,0.0,0.0,-201.3,0.0,0.0,0.0,0.0,0.0,0.0,-201.3,0.0,0.0,0.0,-77.7,0.0,0.0,0.0,-279.0,0.0,0.0,-77.7,-279.0,-201.3,201.3
142,ARB01400_GBP,0.0,0.0,0.0,-738.1,-308.66,0.0,0.0,0.0,0.0,-1046.76,0.0,0.0,0.0,-404.04,0.0,0.0,0.0,-1450.8,0.0,0.0,-404.04,-1450.8,-1046.76,1046.76
143,ARB01400_USD,9100.0,0.0,-579.9,-404.4,-6891.92,0.0,0.0,0.0,0.0,-7876.22,-7740.8,0.0,0.0,1345.82,-8434.4,0.0,0.0,1876.0,-693.5999999999995,8406.400000000001,1345.82,1876.0,530.1800000000001,7876.22
144,ARB01417_EUR,0.0,0.0,-111.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.0,0.0,0.0,0.0,-132.6,0.0,0.0,0.0,-243.6,0.0,0.0,-132.6,-243.6,-111.0,111.0
145,ARB01417_GBP,2150.0,0.0,0.0,-407.0,-173.24,0.0,0.0,0.0,0.0,-580.24,0.0,0.0,0.0,898.14,0.0,0.0,0.0,2467.9,0.0,2150.0,898.14,2467.9,1569.7600000000002,580.24
146,ARB01417_USD,1259.5499999999993,0.0,-2048.85,-4477.200000000001,-15103.06,0.0,0.0,0.0,0.0,-21629.11,246.4,0.0,0.0,-4108.5,-4382.75,0.0,0.0,-29107.21,-4629.15,-3369.6000000000004,-4108.5,-29107.21,-24998.71,21629.11
147,ARB01445_EUR,-22400.0,0.0,-897.9000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-897.9000000000001,-33637.5,0.0,0.0,-630.4,2800.0,0.0,0.0,12509.2,36437.5,14037.5,-630.4,12509.2,13139.6,897.9
148,ARB01445_GBP,14500.0,0.0,0.0,-1863.04,-574.0,0.0,0.0,0.0,0.0,-2437.04,-2812.5,0.0,0.0,-11019.76,-8925.0,0.0,0.0,-5069.3,-6112.5,8387.5,-11019.76,-5069.3,5950.46,2437.04
149,ARB01457_CAD,18422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4720.0,0.0,0.0,336.0,-12588.0,0.0,0.0,1450.0,-17308.0,1114.0,336.0,1450.0,1114.0,0.0
150,ARB01457_USD,15935.0,0.0,-127.05,-108.0,-961.1,0.0,0.0,0.0,0.0,-1196.15,-455.0,0.0,0.0,3846.97,-3755.0,0.0,0.0,15285.82,-3300.0,12635.0,3846.97,15285.82,11438.85,1196.15
151,ARB01458_CAD,41498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3406.0,0.0,0.0,7100.0,-39650.0,0.0,0.0,5542.0,-43056.0,-1558.0,7100.0,5542.0,-1558.0,0.0
152,ARB01458_USD,423345.0,0.0,-768.45,-1985.4,-4160.92,0.0,0.0,0.0,0.0,-6914.77,404635.0,0.0,0.0,100785.34,-5960.0,0.0,0.0,106620.57,-410595.0,12750.0,100785.34,106620.57,5835.2300000000105,6914.77
153,ARB01466_CAD,2218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,-1494.0,0.0,0.0,0.0,684.0,-40.0,2178.0,-1494.0,684.0,2178.0,0.0
154,ARB01466_USD,-390.0,0.0,-81.3,0.0,-630.7,0.0,0.0,0.0,0.0,-712.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,-914.0,0.0,-390.0,188.0,-914.0,-1102.0,712.0
155,ARB01472_CAD,1598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6318.0,0.0,0.0,0.0,-4720.0,0.0,1598.0,-6318.0,-4720.0,1598.0,0.0
156,ARB01472_USD,65.0,0.0,-32.7,0.0,-397.8,0.0,0.0,0.0,0.0,-430.5,0.0,0.0,0.0,-191.0,0.0,0.0,0.0,-556.5,0.0,65.0,-191.0,-556.5,-365.5,430.5
157,ARB01476_USD,-47514.0,0.0,-181.05,0.0,-2534.7,0.0,0.0,0.0,0.0,-2715.75,-23515.0,0.0,0.0,-1688.75,15980.0,0.0,0.0,-12423.5,39495.0,-8019.0,-1688.75,-12423.5,-10734.75,2715.75
158,ARB01602_USD,-81.25,0.0,-0.6,0.0,-1.36,0.0,0.0,0.0,0.0,-1.96,0.0,0.0,0.0,41.99,0.0,0.0,0.0,-41.22,0.0,-81.25,41.99,-41.22,-83.21000000000001,1.96
159,ARB01606_USD,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,-166.98,0.0,0.0,0.0,-167.08,0.0,0.0,-166.98,-167.08,-0.10000000000002274,0.1
160,ARB02012_USD,-1073105.0,1149505.0,-7151.7,0.0,-17761.48,0.0,0.0,0.0,0.0,-24913.18,0.0,0.0,265.0,292741.39,0.0,0.0,0.0,343963.21,-265.0,76135.0,292741.39,343963.21,51221.82000000001,24913.18
161,ARB02040_USD,3953.15,0.0,-89.7,0.0,-143.52,0.0,0.0,0.0,0.0,-233.22000000000003,187.52,0.0,0.0,21997.02,0.0,0.0,0.0,25529.43,-187.52,3765.63,21997.02,25529.43,3532.41,233.22
162,ARB02043_USD,-39947.21999999996,0.0,-2268.45,0.0,-5871.7,0.0,0.0,0.0,0.0,-8140.15,-130060.26,0.0,0.0,1889751.98,157496.0,0.0,0.0,2129220.87,287556.26,247609.04000000004,1889751.98,2129220.87,239468.89000000013,8140.15
163,ARB02044_USD,313421.31,0.0,-1693.2,0.0,-2709.12,0.0,0.0,0.0,0.0,-4402.32,6375.44,0.0,0.0,-106945.28,0.0,0.0,0.0,195698.27,-6375.44,307045.87,-106945.28,195698.27,302643.55,4402.32
164,ARB02045_USD,-11265.71,0.0,-30.6,0.0,-48.96,0.0,0.0,0.0,0.0,-79.56,921.9,0.0,0.0,24474.77,0.0,0.0,0.0,12207.6,-921.9,-12187.609999999999,24474.77,12207.6,-12267.17,79.56
165,ARB02047_USD,55302.0,0.0,-924.3,0.0,-1788.6100000000001,0.0,0.0,0.0,0.0,-2712.91,-41012.0,0.0,0.0,14048.95,-72533.5,0.0,0.0,35116.54,-31521.5,23780.5,14048.95,35116.54,21067.59,2712.91
166,ARB02052_USD,-34789.25,0.0,-146.4,0.0,-101.11999999999999,0.0,0.0,0.0,0.0,-247.51999999999998,0.0,0.0,0.0,8877.42,0.0,0.0,0.0,-26159.35,0.0,-34789.25,8877.42,-26159.35,-35036.77,247.52
167,ARB02055_USD,-6052.51,1870.0,-282.75,0.0,-696.5,0.0,0.0,0.0,0.0,-979.25,-2614.2,-34040.0,33787.5,4157.05,5040.48,-37472.5,36915.0,6344.97,7349.68,3167.17,4157.05,6344.97,2187.92,979.25
168,ARB02076_USD,128799.47,-875.0,-123562.8,0.0,-119549.49,0.0,0.0,0.0,0.0,-243112.29,2025.23,0.0,625.0,-170443.27,9816.7,0.0,0.0,-278464.62,7166.470000000001,135090.94,-170443.27,-278464.62,-108021.35,243112.29
169,ARB02102_USD,-19665.0,0.0,-819.6,0.0,-2790.84,0.0,0.0,0.0,0.0,-3610.44,-2397.5,0.0,0.0,7609.8,19692.5,0.0,0.0,6424.36,22090.0,2425.0,7609.8,6424.36,-1185.4400000000005,3610.44
170,ARB02103_USD,0.0,77165.0,-1594.3500000000001,0.0,-6925.06,0.0,0.0,0.0,0.0,-8519.41,0.0,-537300.0,524100.0,-55884.88,0.0,-144400.0,140200.0,21760.71,9000.0,86165.0,-55884.88,21760.71,77645.59,8519.41
171,ARB02116_USD,8746.75,0.0,-352.95,0.0,-1365.51,0.0,0.0,0.0,0.0,-1718.46,-58225.0,0.0,0.0,5883.65,-75456.0,0.0,0.0,-4319.06,-17231.0,-8484.25,5883.65,-4319.06,-10202.71,1718.46
172,ARB02118_USD,4960.0,0.0,-497.84999999999997,0.0,-1858.64,0.0,0.0,0.0,0.0,-2356.4900000000002,282.0,0.0,0.0,23.0,-220.0,0.0,0.0,2124.51,-502.0,4458.0,23.0,2124.51,2101.51,2356.49
173,ARB02121_USD,-1264.63,0.0,-285.0,0.0,-369.84000000000003,0.0,0.0,0.0,0.0,-654.84,-270.91,0.0,0.0,-67060.33,2037.5,0.0,0.0,-66671.39,2308.41,1043.7799999999997,-67060.33,-66671.39,388.9400000000023,654.84
174,ARB02129_USD,15863.900000000001,0.0,-1472.4,0.0,-2912.0299999999997,0.0,0.0,0.0,0.0,-4384.43,-63476.5,0.0,0.0,-12996.35,-81462.0,0.0,0.0,-19502.38,-17985.5,-2121.5999999999985,-12996.35,-19502.38,-6506.030000000001,4384.43
175,ARB02132_USD,-68523.5,0.0,-158.4,0.0,-606.72,0.0,0.0,0.0,0.0,-765.12,-39733.0,0.0,0.0,-30170.73,-48832.0,0.0,0.0,-108558.35,-9099.0,-77622.5,-30170.73,-108558.35,-78387.62000000001,765.12
176,ARB02135_USD,-25008.25,0.0,-186.60000000000002,0.0,-563.8399999999999,0.0,0.0,0.0,0.0,-750.4399999999999,-336.0,0.0,0.0,-1531.27,-4861.0,0.0,0.0,-31814.96,-4525.0,-29533.25,-1531.27,-31814.96,-30283.69,750.44
177,ARB02136_USD,6191.5,0.0,-246.3,0.0,-916.8,0.0,0.0,0.0,0.0,-1163.1,-12.5,0.0,0.0,11863.0,-1139.0,0.0,0.0,15764.9,-1126.5,5065.0,11863.0,15764.9,3901.8999999999996,1163.1
178,ARB02145_USD,-246.5,0.0,-151.8,0.0,-566.72,0.0,0.0,0.0,0.0,-718.52,812.5,0.0,0.0,756.7,0.0,0.0,0.0,-1020.82,-812.5,-1059.0,756.7,-1020.82,-1777.52,718.52
179,ARB02147_USD,-22760.0,0.0,-2308.05,0.0,-4473.1900000000005,0.0,0.0,0.0,0.0,-6781.240000000001,-36665.5,0.0,0.0,10917.26,42719.0,0.0,0.0,60760.52,79384.5,56624.5,10917.26,60760.52,49843.259999999995,6781.24
180,ARB02149_USD,6467.5,0.0,-271.5,0.0,-986.72,0.0,0.0,0.0,0.0,-1258.22,-76.0,0.0,0.0,678.78,-6262.5,0.0,0.0,-298.44,-6186.5,281.0,678.78,-298.44,-977.22,1258.22
181,ARB02152_USD,7175.0,0.0,-203.4,0.0,-788.0999999999999,0.0,0.0,0.0,0.0,-991.4999999999999,-880.0,0.0,0.0,-3523.68,-5665.0,0.0,0.0,-2125.18,-4785.0,2390.0,-3523.68,-2125.18,1398.5,991.5
182,ARB02154_USD,-62147.5,0.0,-252.0,0.0,-860.8,0.0,0.0,0.0,0.0,-1112.8,-81172.5,0.0,0.0,33504.94,-73792.5,0.0,0.0,-22375.36,7380.0,-54767.5,33504.94,-22375.36,-55880.3,1112.8
183,ARB02156_USD,-112.5,0.0,-1.8,0.0,-6.72,0.0,0.0,0.0,0.0,-8.52,-262.5,0.0,0.0,-129.21,0.0,0.0,0.0,12.27,262.5,150.0,-129.21,12.27,141.48000000000002,8.52
184,ARB02158_USD,325.0,17998.75,-1424.1,0.0,-2906.4,0.0,0.0,0.0,0.0,-4330.5,0.0,-475937.5,493775.0,7722.87,0.0,-101500.0,110250.0,12628.62,-9087.5,9236.25,7722.87,12628.62,4905.750000000001,4330.5
185,ARB02167_USD,-124581.5,0.0,-1027.2,0.0,-1894.48,0.0,0.0,0.0,0.0,-2921.6800000000003,0.0,0.0,0.0,-227049.98,0.0,0.0,0.0,-354553.16,0.0,-124581.5,-227049.98,-354553.16,-127503.17999999996,2921.68
186,ARB02168_USD,-1850.0,0.0,-7.2,0.0,-24.479999999999997,0.0,0.0,0.0,0.0,-31.679999999999996,-1210.0,0.0,0.0,-2924.88,820.0,0.0,0.0,-2776.56,2030.0,180.0,-2924.88,-2776.56,148.32000000000016,31.68
187,ARB02173_USD,-2143.5,-93297.75,-1098.75,0.0,-4480.5599999999995,0.0,0.0,0.0,0.0,-5579.3099999999995,4605.0,-12736.25,12355.0,53056.17,13312.5,-124727.5,241947.5,78344.36,126308.75,30867.5,53056.17,78344.36,25288.190000000002,5579.31
188,ARB02176_USD,-8437.5,0.0,-8513.1,0.0,-35954.15,0.0,0.0,0.0,0.0,-44467.25,-199625.0,0.0,0.0,689049.8,-16855.0,0.0,0.0,818915.05,182770.0,174332.5,689049.8,818915.05,129865.25,44467.25
189,ARB02177_USD,-49313.0,0.0,-1441.35,0.0,-2789.23,0.0,0.0,0.0,0.0,-4230.58,-37663.0,0.0,0.0,-2875.6,19393.5,0.0,0.0,637.32,57056.5,7743.5,-2875.6,637.32,3512.92,4230.58
190,ARB02179_USD,-83383.0,0.0,-3652.8,0.0,-7230.84,0.0,0.0,0.0,0.0,-10883.64,23547.5,0.0,0.0,9661.22,131825.0,0.0,0.0,23672.08,108277.5,24894.5,9661.22,23672.08,14010.860000000002,10883.64
191,ARB02180_USD,47344.5,0.0,-2119.35,0.0,-4105.59,0.0,0.0,0.0,0.0,-6224.9400000000005,-32606.0,0.0,0.0,12104.66,-47488.0,0.0,0.0,38342.22,-14882.0,32462.5,12104.66,38342.22,26237.56,6224.94
192,ARB02181_USD,-111884.89,0.0,-5393.7,0.0,-10449.68,0.0,0.0,0.0,0.0,-15843.380000000001,-49756.0,0.0,0.0,-4343.14,122089.5,0.0,0.0,39774.09,171845.5,59960.61,-4343.14,39774.09,44117.229999999996,15843.38
193,ARB02182_USD,21317.5,0.0,-1726.8000000000002,0.0,-3307.77,0.0,0.0,0.0,0.0,-5034.57,18660.0,0.0,0.0,1250.17,11870.0,0.0,0.0,10743.1,-6790.0,14527.5,1250.17,10743.1,9492.93,5034.57
194,ARB02183_USD,-49033.0,0.0,-3769.95,0.0,-14074.480000000001,0.0,0.0,0.0,0.0,-17844.43,-27595.5,0.0,0.0,46932.44,58894.5,0.0,0.0,66545.01,86490.0,37457.0,46932.44,66545.01,19612.569999999992,17844.43
195,ARB02184_USD,31304.0,0.0,-7524.6,0.0,-14585.14,0.0,0.0,0.0,0.0,-22109.739999999998,-109393.5,0.0,0.0,10139.32,-19994.0,0.0,0.0,108733.08,89399.5,120703.5,10139.32,108733.08,98593.76000000001,22109.74
196,ARB02185_USD,2653.5,0.0,-73.5,0.0,-274.4,0.0,0.0,0.0,0.0,-347.9,0.0,0.0,0.0,4762.1,0.0,0.0,0.0,7067.7,0.0,2653.5,4762.1,7067.7,2305.5999999999995,347.9
197,ARB02187_USD,-1200.0,0.0,-16.65,0.0,-57.86000000000001,0.0,0.0,0.0,0.0,-74.51,-3614.0,0.0,0.0,-4586.99,-8366.0,0.0,0.0,-10613.5,-4752.0,-5952.0,-4586.99,-10613.5,-6026.51,74.51
198,ARB02188_USD,5520.0,0.0,-84.0,0.0,-420.0,0.0,0.0,0.0,0.0,-504.0,-70.0,0.0,0.0,762.4,-770.0,0.0,0.0,5078.4,-700.0,4820.0,762.4,5078.4,4316.0,504.0
199,ARB02190_USD,-1230.0,0.0,-78.6,0.0,-152.84,0.0,0.0,0.0,0.0,-231.44,-3848.0,0.0,0.0,-9300.72,-3496.0,0.0,0.0,-10410.16,352.0,-878.0,-9300.72,-10410.16,-1109.4400000000005,231.44
200,ARB02191_USD,216.0,0.0,-102.60000000000001,0.0,-76.6,0.0,0.0,0.0,0.0,-179.2,0.0,0.0,0.0,1608.32,0.0,0.0,0.0,1645.12,0.0,216.0,1608.32,1645.12,36.799999999999955,179.2
201,ARB02196_USD,3037.5,0.0,-18.0,0.0,-67.2,0.0,0.0,0.0,0.0,-85.2,900.0,0.0,0.0,1499.72,-2012.5,0.0,0.0,1539.52,-2912.5,125.0,1499.72,1539.52,39.799999999999955,85.2
202,ARB02342_EUR,0.0,0.0,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,-11.7,0.0,0.0,0.0,-233.1,0.0,0.0,0.0,-244.8,0.0,0.0,-233.1,-244.8,-11.700000000000017,11.7
203,ARB02342_GBP,170.0,0.0,0.0,-22.62,-8.58,0.0,0.0,0.0,0.0,-31.200000000000003,0.0,0.0,0.0,-5741.6,0.0,0.0,0.0,-5602.8,0.0,170.0,-5741.6,-5602.8,138.80000000000018,31.2
204,ARB02343_EUR,129940.0,0.0,-644.07,0.0,-608.2,0.0,0.0,0.0,0.0,-1252.27,-57020.0,0.0,0.0,-139002.81999999995,2340.0,0.0,0.0,49044.91000000003,59360.0,189300.0,-139002.81999999995,49044.91000000003,188047.72999999998,1252.27
205,ARB02343_GBP,-173915.0,0.0,0.0,-588.85,-278.45,0.0,0.0,0.0,0.0,-867.3,1255.0,0.0,0.0,2408950.12,0.0,0.0,0.0,2232912.8200000003,-1255.0,-175170.0,2408950.12,2232912.8200000003,-176037.2999999998,867.3
206,ARB02343_USD,29954.35,0.0,-128.4,-0.5,-1778.3999999999999,0.0,0.0,0.0,-91.23,-1998.53,8054.8,0.0,0.0,2323366.8200000003,31120.2,0.0,0.0,2374388.04,23065.4,53019.75,2323366.8200000003,2374388.04,51021.21999999974,1998.53
207,ARB02345_EUR,0.0,0.0,-6.9,0.0,0.0,0.0,0.0,0.0,0.0,-6.9,0.0,0.0,0.0,-12.3,0.0,0.0,0.0,-19.2,0.0,0.0,-12.3,-19.2,-6.899999999999999,6.9
208,ARB02345_GBP,-4970.0,0.0,0.0,-15.18,-7.82,0.0,0.0,0.0,0.0,-23.0,0.0,0.0,0.0,6824.0,0.0,0.0,0.0,1831.0,0.0,-4970.0,6824.0,1831.0,-4993.0,23.0
209,ARB02355_USD,2530.0,0.0,-60.0,-9.98,-456.0,0.0,0.0,0.0,0.0,-525.98,-59.3,0.0,0.0,2625.69,-878.4,0.0,0.0,3810.61,-819.1,1710.9,2625.69,3810.61,1184.92,525.98
210,ARB02376_EUR,0.0,0.0,-4554.6,0.0,0.0,0.0,0.0,0.0,0.0,-4554.6,0.0,0.0,0.0,-2344.2,0.0,0.0,0.0,-6898.8,0.0,0.0,-2344.2,-6898.8,-4554.6,4554.6
211,ARB02376_GBP,18310.0,0.0,0.0,-8805.560000000001,-3340.04,0.0,0.0,0.0,0.0,-12145.600000000002,0.0,0.0,0.0,8908.8,0.0,0.0,0.0,15073.2,0.0,18310.0,8908.8,15073.2,6164.4000000000015,12145.6
212,ARB02402_USD,1840.0,0.0,-125.1,0.0,-1751.4,0.0,0.0,0.0,0.0,-1876.5,0.0,0.0,0.0,-1601.5,0.0,0.0,0.0,-1638.0,0.0,1840.0,-1601.5,-1638.0,-36.5,1876.5
