,Class_ID,PL_TOTAL,OPT_PREMIUM,COMMISSION,CLEARING_FEE,EXCHANG_EFE,BROKERAGE_FEE,GIVEUP_FEE,FLR_FEE,WIR_FEE,Total_Fees,MOTE_PREV,MSOV_PREV,MLOV_PREV,MLQVAL_PREV,MOTE,MSOV,MLOV,MLQVAL,UNREALISED,TRD_RESULT_DIFF,Prev_Bal,Bal,TRD_RESULT,Final
115,ARB00514_GBP,112.0,0.0,0.0,-54.4,-21.9,0.0,0.0,0.0,0.0,-76.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,0.0,35.7,0.0,35.7,35.7,0.0
116,ARB00520_USD,-50.0,0.0,-0.6,0.0,-8.4,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,-32.0,0.0,0.0,0.0,-59.0,0.0,-59.0,-32.0,-59.0,-27.0,-32.0
117,ARB00567_EUR,0.0,0.0,-53.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,-53.699999999999996,0.0,0.0,0.0,-41.4,0.0,0.0,0.0,-53.7,0.0,-53.699999999999996,-41.4,-53.7,-12.300000000000004,-41.39999999999999
118,ARB00567_GBP,910.0,0.0,0.0,-196.90000000000003,-84.7,0.0,0.0,0.0,0.0,-281.6,0.0,0.0,0.0,293.74,0.0,0.0,0.0,628.4,0.0,628.4,293.74,628.4,334.65999999999997,293.74
119,ARB00567_USD,-2400.1000000000004,0.0,-160.8,-501.6,-729.6800000000001,0.0,0.0,0.0,0.0,-1392.0800000000002,-3252.35,0.0,0.0,2675.01,4198.7,0.0,0.0,3658.87,7451.049999999999,3658.869999999999,2675.01,3658.87,983.8599999999997,2675.0099999999993
120,ARB00700_USD,0.0,0.0,1720.29,0.0,0.0,0.0,0.0,0.0,0.0,1720.29,0.0,0.0,0.0,1689794.13,0.0,0.0,0.0,1773124.56,0.0,1720.29,1689794.13,1773124.56,83330.43000000017,-81610.14000000017
121,ARB00754_USD,-64405.41000001319,0.0,-1290.45,0.0,-3741.8900000000003,0.0,0.0,0.0,0.0,-5032.34,-35499.88,0.0,0.0,-101827.19,5781.53,0.0,0.0,-129983.53,41281.409999999996,-28156.340000013188,-101827.19,-129983.53,-28156.339999999997,-1.3191311154514551e-08
122,ARB00765_USD,13484.24,0.0,-21.0,0.0,-61.6,0.0,0.0,0.0,0.0,-82.6,0.0,0.0,0.0,-8037.2,0.0,0.0,0.0,5364.44,0.0,13401.64,-8037.2,5364.44,13401.64,0.0
123,ARB01002_USD,44796.66,0.0,-166.2,0.0,-153.02,0.0,0.0,0.0,0.0,-319.22,3421.87,0.0,0.0,27877.41,0.0,0.0,0.0,68932.98,-3421.87,41055.57,27877.41,68932.98,41055.56999999999,7.275957614183426e-12
124,ARB01057_MXN,140680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62875.0,0.0,0.0,-584238.0,184625.0,0.0,0.0,-321808.0,121750.0,262430.0,-584238.0,-321808.0,262430.0,0.0
125,ARB01057_USD,-299900.9500000002,0.0,-290.85,0.0,-367.61,0.0,-142.5,0.0,0.0,-800.96,-159047.58,0.0,0.0,255015.62,-315669.05,0.0,0.0,-202307.76,-156621.47,-457323.38000000024,255015.62,-202307.76,-457323.38,-2.3283064365386963e-10
126,ARB01063_USD,860.6800000000003,0.0,-4105.35,0.0,-4959.77,0.0,0.0,0.0,0.0,-9065.12,-30.98,0.0,0.0,14993.71,-3328.4,0.0,0.0,3491.85,-3297.42,-11501.86,14993.71,3491.85,-11501.859999999999,-1.8189894035458565e-12
127,ARB01064_USD,-10460.46,625.0,-1159.8,0.0,-1163.08,0.0,0.0,0.0,0.0,-2322.88,0.0,-6250.0,7968.75,8373.53,0.0,0.0,0.0,-5503.56,-1718.75,-13877.09,8373.53,-5503.56,-13877.09,0.0
128,ARB01065_USD,14268.09,0.0,-401.4,0.0,-368.28,0.0,0.0,0.0,0.0,-769.68,0.0,0.0,0.0,16333.92,0.0,0.0,0.0,29832.33,0.0,13498.41,16333.92,29832.33,13498.410000000002,-1.8189894035458565e-12
129,ARB01066_USD,-673.3,0.0,-110.39999999999999,0.0,-326.28,0.0,0.0,0.0,0.0,-436.67999999999995,0.0,0.0,0.0,-3454.82,0.0,0.0,0.0,-4564.8,0.0,-1109.98,-3454.82,-4564.8,-1109.98,0.0
130,ARB01067_USD,1100.0,0.0,-3.0,0.0,-15.0,0.0,0.0,0.0,0.0,-18.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,1233.0,0.0,1082.0,151.0,1233.0,1082.0,0.0
131,ARB01071_USD,-154772.94,0.0,-855.6,0.0,-2162.7000000000003,0.0,0.0,0.0,0.0,-3018.3,-95434.8,0.0,0.0,-36580.47,58406.6,0.0,0.0,-40530.31,153841.4,-3949.8399999999965,-36580.47,-40530.31,-3949.8399999999965,0.0
132,ARB01073_USD,-3475.070000000001,0.0,-2206.8,0.0,-3368.8,0.0,0.0,0.0,0.0,-5575.6,0.0,0.0,0.0,1803.71,-203.12,0.0,0.0,-7450.08,-203.12,-9253.790000000003,1803.71,-7450.08,-9253.79,-1.8189894035458565e-12
133,ARB01076_USD,6336.810000000001,0.0,-4273.65,0.0,-4976.02,0.0,0.0,0.0,0.0,-9249.67,83.34,0.0,0.0,21852.75,-140.61,0.0,0.0,18715.94,-223.95000000000002,-3136.8099999999986,21852.75,18715.94,-3136.8100000000013,2.7284841053187847e-12
134,ARB01078_USD,26788.52,0.0,-1070.7,0.0,-2420.86,0.0,0.0,0.0,0.0,-3491.5600000000004,0.0,0.0,0.0,35963.34,0.0,0.0,0.0,59260.3,0.0,23296.96,35963.34,59260.3,23296.960000000006,-7.275957614183426e-12
135,ARB01092_USD,47183.63000000268,0.0,-13767.9,0.0,-21735.58,0.0,0.0,-29.8,0.0,-35533.280000000006,-22116.75,0.0,0.0,23278.05,-18595.65,0.0,0.0,38449.5,3521.0999999999985,15171.450000002675,23278.05,38449.5,15171.45,2.673914423212409e-09
136,ARB01100_USD,-2350.0,0.0,-22.799999999999997,0.0,-77.92,0.0,0.0,0.0,0.0,-100.72,-6144.0,0.0,0.0,624.72,-10520.0,0.0,0.0,-6202.0,-4376.0,-6826.719999999999,624.72,-6202.0,-6826.72,9.094947017729282e-13
137,ARB01117_USD,-775.0,0.0,-3.6,0.0,-13.44,0.0,0.0,0.0,0.0,-17.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-792.04,0.0,-792.04,0.0,-792.04,-792.04,0.0
138,ARB01129_USD,-19020.0,0.0,-1.8,0.0,-6.12,0.0,0.0,0.0,0.0,-7.92,-16370.0,0.0,0.0,690.0,0.0,0.0,0.0,-1967.92,16370.0,-2657.9199999999983,690.0,-1967.92,-2657.92,1.8189894035458565e-12
139,ARB01145_USD,-61718.62,0.0,-3472.8,0.0,-4760.68,0.0,0.0,0.0,0.0,-8233.48,-25947.42,0.0,0.0,-19974.84,20853.74,0.0,0.0,-43125.78,46801.16,-23150.940000000002,-19974.84,-43125.78,-23150.94,-3.637978807091713e-12
140,ARB01157_USD,188.5,0.0,-486.75,0.0,-1817.2,0.0,0.0,0.0,0.0,-2303.95,-30195.5,0.0,0.0,16003.37,-13600.5,0.0,0.0,30482.92,16595.0,14479.55,16003.37,30482.92,14479.549999999997,1.8189894035458565e-12
141,ARB01158_USD,-78195.8,-4593.75,-9132.0,0.0,-22043.56,0.0,0.0,0.0,0.0,-31175.56,-378531.5,-5437.5,7937.5,103152.52,-86067.0,-8218.75,16812.5,287745.66,298558.25,184593.14,103152.52,287745.66,184593.13999999996,5.820766091346741e-11
142,ARB01166_USD,-8712.0,0.0,-235.2,0.0,-960.96,0.0,0.0,0.0,0.0,-1196.16,-425.0,0.0,0.0,-2705.63,-575.0,0.0,0.0,-12763.79,-150.0,-10058.16,-2705.63,-12763.79,-10058.16,0.0
143,ARB01172_USD,701.0,0.0,-603.0,0.0,-1382.42,0.0,0.0,0.0,0.0,-1985.42,-9325.0,0.0,0.0,9942.24,-16850.0,0.0,0.0,1132.82,-7525.0,-8809.42,9942.24,1132.82,-8809.42,0.0
144,ARB01176_USD,29692.5,0.0,-951.0,0.0,-3550.4,0.0,0.0,0.0,0.0,-4501.4,2027.0,0.0,0.0,25649.39,17136.0,0.0,0.0,65949.49,15109.0,40300.1,25649.39,65949.49,40300.100000000006,-7.275957614183426e-12
145,ARB01177_USD,0.0,-2331.25,-12.0,0.0,-24.8,0.0,0.0,0.0,0.0,-36.8,0.0,0.0,0.0,-66.24,0.0,0.0,0.0,-2434.29,0.0,-2368.05,-66.24,-2434.29,-2368.05,0.0
146,ARB01195_USD,-2610.0,0.0,-15.3,0.0,-52.02,0.0,0.0,0.0,0.0,-67.32000000000001,0.0,0.0,0.0,-2495.52,-20.0,0.0,0.0,-5192.84,-20.0,-2697.32,-2495.52,-5192.84,-2697.32,0.0
147,ARB01357_CHF,-4987.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8531.25,0.0,0.0,-7081.25,-5968.75,0.0,0.0,-9506.25,2562.5,-2425.0,-7081.25,-9506.25,-2425.0,0.0
148,ARB01357_EUR,36495.85000002384,0.0,-10678.949999999999,-8740.8,-2185.2,0.0,0.0,0.0,0.0,-21604.95,-113450.0,0.0,0.0,-343320.75,-119125.0,0.0,0.0,-334104.85,-5675.0,9215.900000023841,-343320.75,-334104.85,9215.900000000023,2.3817847250029445e-08
149,ARB01357_GBP,332820.84999999404,0.0,0.0,-16880.43,-5677.43,0.0,0.0,0.0,0.0,-22557.86,300.0,0.0,0.0,-26580.0,0.0,0.0,0.0,-58860.0,-300.0,309962.98999999405,-26580.0,-58860.0,-32280.0,342242.98999999405
150,ARB01357_GBP,332820.84999999404,0.0,0.0,-16880.43,-5677.43,0.0,0.0,0.0,0.0,-22557.86,300.0,0.0,0.0,-26580.0,-337625.0,0.0,0.0,41889.87,-337925.0,-27662.010000005946,-26580.0,41889.87,68469.87,-96131.88000000594
151,ARB01357_GBP,332820.84999999404,0.0,0.0,-16880.43,-5677.43,0.0,0.0,0.0,0.0,-22557.86,-22010.1,0.0,0.0,15261.78,0.0,0.0,0.0,-58860.0,22010.1,332273.08999999403,15261.78,-58860.0,-74121.78,406394.86999999406
152,ARB01357_GBP,332820.84999999404,0.0,0.0,-16880.43,-5677.43,0.0,0.0,0.0,0.0,-22557.86,-22010.1,0.0,0.0,15261.78,-337625.0,0.0,0.0,41889.87,-315614.9,-5351.91000000597,15261.78,41889.87,26628.090000000004,-31980.000000005974
153,ARB01357_USD,172350.0,0.0,-2435.85,0.0,-16230.0,0.0,0.0,0.0,0.0,-18665.85,694275.0,0.0,0.0,135561.15,846250.0,0.0,0.0,441220.3,151975.0,305659.15,135561.15,441220.3,305659.15,0.0
