,DONOTIMPORT,JOURNAL,DATE,REVERSEDATE,DESCRIPTION,REFERENCE_NO,SOURCEENTITY,LINE_NO,ACCT_NO,LOCATION_ID,DEPT_ID,GLENTRY_CLASSID,GLENTRY_PROJECTID,DOCUMENT,MEMO,DEBIT,CREDIT,CURRENCY,EXCH_RATE_DATE,EXCH_RATE_TYPE_ID,EXCHANGE_RATE,GLENTRY_CUSTOMERID,GLENTRY_VENDORID,GLENTRY_EMPLOYEEID,GLENTRY_ITEMID,ALLOCATION_ID
ARB03450_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03450_GBP,,,,,16.240000000000002,,,,,,,,,
ARB03452_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03452_EUR,,,,,0.0,,,,,,,,,
ARB03452_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03452_GBP,,,,,56.0,,,,,,,,,
ARB03452_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03452_USD,,,,,9.319999999999999,,,,,,,,,
ARB03454_CHF,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03454_CHF,,,,,0.0,,,,,,,,,
ARB03454_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03454_EUR,,,,,28.799999999999997,,,,,,,,,
ARB03454_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03454_GBP,,,,,31.36,,,,,,,,,
ARB03454_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03454_USD,,,,,13.98,,,,,,,,,
ARB03456_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03456_EUR,,,,,0.0,,,,,,,,,
ARB03456_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03456_GBP,,,,,1.12,,,,,,,,,
ARB03456_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03456_USD,,,,,9.319999999999999,,,,,,,,,
ARB03457_CHF,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03457_CHF,,,,,0.0,,,,,,,,,
ARB03457_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03457_EUR,,,,,12.0,,,,,,,,,
ARB03457_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03457_GBP,,,,,2.24,,,,,,,,,
ARB03457_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03457_USD,,,,,4.659999999999999,,,,,,,,,
ARB03459_CHF,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03459_CHF,,,,,0.0,,,,,,,,,
ARB03459_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03459_EUR,,,,,48.0,,,,,,,,,
ARB03459_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03459_GBP,,,,,14.0,,,,,,,,,
ARB03459_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03459_USD,,,,,4.659999999999999,,,,,,,,,
ARB03460_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03460_EUR,,,,,0.0,,,,,,,,,
ARB03460_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03460_GBP,,,,,4.74,,,,,,,,,
ARB03460_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03460_USD,,,,,123.9,,,,,,,,,
ARB03461_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03461_EUR,,,,,0.0,,,,,,,,,
ARB03461_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03461_GBP,,,,,3.16,,,,,,,,,
ARB03462_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03462_EUR,,,,,0.0,,,,,,,,,
ARB03462_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03462_GBP,,,,,34.76,,,,,,,,,
ARB03462_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03462_USD,,,,,29.4,,,,,,,,,
ARB03463_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03463_EUR,,,,,0.0,,,,,,,,,
ARB03463_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03463_GBP,,,,,39.5,,,,,,,,,
ARB03463_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03463_USD,,,,,550.2,,,,,,,,,
ARB03472_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03472_USD,,,,,684.6,,,,,,,,,
ARB03474_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03474_EUR,,,,,0.0,,,,,,,,,
ARB03474_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03474_GBP,,,,,2.8,,,,,,,,,
ARB03476_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03476_EUR,,,,,0.0,,,,,,,,,
ARB03476_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03476_GBP,,,,,38.08,,,,,,,,,
ARB03479_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03479_USD,,,,,478.8,,,,,,,,,
ARB03481_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03481_USD,,,,,1096.2,,,,,,,,,
ARB03484_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03484_EUR,,,,,0.0,,,,,,,,,
ARB03484_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03484_GBP,,,,,48.160000000000004,,,,,,,,,
ARB03484_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03484_USD,,,,,27.96,,,,,,,,,
ARB03485_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03485_EUR,,,,,0.0,,,,,,,,,
ARB03485_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03485_GBP,,,,,16.24,,,,,,,,,
ARB03485_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03485_USD,,,,,2.3299999999999996,,,,,,,,,
ARB03487_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03487_EUR,,,,,0.0,,,,,,,,,
ARB03487_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03487_GBP,,,,,78.39999999999999,,,,,,,,,
ARB03487_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03487_USD,,,,,42.89,,,,,,,,,
ARB03489_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03489_EUR,,,,,0.0,,,,,,,,,
ARB03489_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03489_GBP,,,,,22.12,,,,,,,,,
ARB03489_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03489_USD,,,,,1232.7,,,,,,,,,
ARB03490_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03490_EUR,,,,,0.0,,,,,,,,,
ARB03490_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03490_GBP,,,,,69.52,,,,,,,,,
ARB03490_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03490_USD,,,,,672.0,,,,,,,,,
ARB03491_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03491_USD,,,,,445.2,,,,,,,,,
ARB03492_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB03492_USD,,,,,711.9,,,,,,,,,
ARB04009_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB04009_USD,,,,,10.120000000000001,,,,,,,,,
ARB04010_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB04010_USD,,,,,57.86,,,,,,,,,
ARB04011_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB04011_USD,,,,,59.13,,,,,,,,,
ARB04012_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB04012_USD,,,,,2.8,,,,,,,,,
ARB04013_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB04013_USD,,,,,8.440000000000001,,,,,,,,,
ARB04014_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB04014_USD,,,,,27.81,,,,,,,,,
ARB04015_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB04015_USD,,,,,48.3,,,,,,,,,
ARB04020_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB04020_USD,,,,,1.08,,,,,,,,,
ARB04021_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB04021_USD,,,,,18.240000000000002,,,,,,,,,
ARB04022_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB04022_USD,,,,,247.21,,,,,,,,,
ARB04024_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB04024_USD,,,,,13.94,,,,,,,,,
ARB04057_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB04057_USD,,,,,79.2,,,,,,,,,
ARB05057_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB05057_EUR,,,,,0.0,,,,,,,,,
ARB05057_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB05057_USD,,,,,845.5,,,,,,,,,
ARB05357_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB05357_EUR,,,,,0.0,,,,,,,,,
ARB05357_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB05357_GBP,,,,,11462.64,,,,,,,,,
ARB06057_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB06057_USD,,,,,1151.92,,,,,,,,,
ARB06357_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,12100,,,ARB06357_USD,,,,,1056.33,,,,,,,,,
ARB00020_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00020_USD,,,,108.56,,,,,,,,,,
ARB00022_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00022_USD,,,,98.78,,,,,,,,,,
ARB00023_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00023_USD,,,,4.0,,,,,,,,,,
ARB00033_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00033_USD,,,,690.12,,,,,,,,,,
ARB00054_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00054_USD,,,,570.6,,,,,,,,,,
ARB00055_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00055_USD,,,,20.0,,,,,,,,,,
ARB00068_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00068_USD,,,,943.28,,,,,,,,,,
ARB00090_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00090_USD,,,,128.04,,,,,,,,,,
ARB00110_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00110_USD,,,,39.44,,,,,,,,,,
ARB00112_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00112_USD,,,,84.36,,,,,,,,,,
ARB00113_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00113_USD,,,,134.36,,,,,,,,,,
ARB00122_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00122_USD,,,,0.08,,,,,,,,,,
ARB00123_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00123_USD,,,,210.5,,,,,,,,,,
ARB00124_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00124_USD,,,,39.72,,,,,,,,,,
ARB00126_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00126_USD,,,,9.52,,,,,,,,,,
ARB00132_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00132_USD,,,,57.6,,,,,,,,,,
ARB00135_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00135_USD,,,,85.68,,,,,,,,,,
ARB00141_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00141_USD,,,,163.46,,,,,,,,,,
ARB00143_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00143_USD,,,,11.2,,,,,,,,,,
ARB00146_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00146_USD,,,,23.44,,,,,,,,,,
ARB00149_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00149_USD,,,,67.19999999999999,,,,,,,,,,
ARB00156_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00156_USD,,,,333.35999999999996,,,,,,,,,,
ARB00159_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00159_USD,,,,22.8,,,,,,,,,,
ARB00160_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00160_USD,,,,41.519999999999996,,,,,,,,,,
ARB00169_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00169_USD,,,,65.53,,,,,,,,,,
ARB00186_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00186_USD,,,,105.5,,,,,,,,,,
ARB00188_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00188_USD,,,,30.32,,,,,,,,,,
ARB00193_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00193_USD,,,,344.71999999999997,,,,,,,,,,
ARB00194_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00194_USD,,,,665.5,,,,,,,,,,
ARB00201_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00201_USD,,,,50.419999999999995,,,,,,,,,,
ARB00214_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00214_USD,,,,42.0,,,,,,,,,,
ARB00220_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00220_USD,,,,305.2,,,,,,,,,,
ARB00257_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00257_USD,,,,530.6,,,,,,,,,,
ARB00267_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00267_USD,,,,144.1,,,,,,,,,,
ARB00320_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00320_EUR,,,,0.0,,,,,,,,,,
ARB00320_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00320_GBP,,,,578.48,,,,,,,,,,
ARB00333_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00333_EUR,,,,0.0,,,,,,,,,,
ARB00333_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00333_GBP,,,,146.72,,,,,,,,,,
ARB00354_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00354_USD,,,,512.59,,,,,,,,,,
ARB00355_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00355_EUR,,,,0.0,,,,,,,,,,
ARB00355_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00355_GBP,,,,3.36,,,,,,,,,,
ARB00390_CAD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00390_CAD,,,,0.0,,,,,,,,,,
ARB00390_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00390_USD,,,,51.0,,,,,,,,,,
ARB00412_CHF,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00412_CHF,,,,0.0,,,,,,,,,,
ARB00412_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00412_EUR,,,,287.4,,,,,,,,,,
ARB00412_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00412_GBP,,,,219.51999999999998,,,,,,,,,,
ARB00412_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00412_USD,,,,11.66,,,,,,,,,,
ARB00422_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00422_EUR,,,,0.0,,,,,,,,,,
ARB00422_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00422_GBP,,,,23.41,,,,,,,,,,
ARB00422_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00422_USD,,,,1029.0,,,,,,,,,,
ARB00423_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00423_EUR,,,,0.0,,,,,,,,,,
ARB00423_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00423_GBP,,,,18.17,,,,,,,,,,
ARB00423_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00423_USD,,,,5802.299999999999,,,,,,,,,,
ARB00424_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00424_EUR,,,,0.0,,,,,,,,,,
ARB00424_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00424_GBP,,,,210.93,,,,,,,,,,
ARB00424_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00424_USD,,,,1116.3,,,,,,,,,,
ARB00425_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00425_EUR,,,,0.0,,,,,,,,,,
ARB00425_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00425_GBP,,,,101.68,,,,,,,,,,
ARB00425_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00425_USD,,,,9447.900000000001,,,,,,,,,,
ARB00426_CAD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00426_CAD,,,,0.0,,,,,,,,,,
ARB00426_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00426_EUR,,,,0.0,,,,,,,,,,
ARB00426_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00426_GBP,,,,44.85,,,,,,,,,,
ARB00426_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00426_USD,,,,2801.2,,,,,,,,,,
ARB00432_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00432_EUR,,,,0.0,,,,,,,,,,
ARB00432_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00432_GBP,,,,71.68,,,,,,,,,,
ARB00435_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00435_EUR,,,,0.0,,,,,,,,,,
ARB00435_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00435_GBP,,,,3.12,,,,,,,,,,
ARB00435_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00435_USD,,,,4233.6,,,,,,,,,,
ARB00441_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00441_EUR,,,,0.0,,,,,,,,,,
ARB00441_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00441_GBP,,,,9.48,,,,,,,,,,
ARB00441_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00441_USD,,,,352.12,,,,,,,,,,
ARB00442_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00442_USD,,,,23.1,,,,,,,,,,
ARB00446_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00446_EUR,,,,0.0,,,,,,,,,,
ARB00446_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00446_GBP,,,,28.12,,,,,,,,,,
ARB00446_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00446_USD,,,,2244.9,,,,,,,,,,
ARB00449_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00449_EUR,,,,0.0,,,,,,,,,,
ARB00449_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00449_GBP,,,,15.6,,,,,,,,,,
ARB00449_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00449_USD,,,,243.04,,,,,,,,,,
ARB00456_CHF,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00456_CHF,,,,0.0,,,,,,,,,,
ARB00456_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00456_EUR,,,,33.6,,,,,,,,,,
ARB00456_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00456_USD,,,,245.29999999999998,,,,,,,,,,
ARB00460_CAD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00460_CAD,,,,0.0,,,,,,,,,,
ARB00460_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00460_USD,,,,35.7,,,,,,,,,,
ARB00469_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00469_EUR,,,,0.0,,,,,,,,,,
ARB00469_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00469_GBP,,,,141.55,,,,,,,,,,
ARB00469_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00469_USD,,,,5520.9,,,,,,,,,,
ARB00486_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00486_EUR,,,,0.0,,,,,,,,,,
ARB00486_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00486_GBP,,,,12.48,,,,,,,,,,
ARB00486_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00486_USD,,,,121.80000000000001,,,,,,,,,,
ARB00488_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00488_USD,,,,8.4,,,,,,,,,,
ARB00493_CAD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00493_CAD,,,,0.0,,,,,,,,,,
ARB00493_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00493_EUR,,,,0.0,,,,,,,,,,
ARB00493_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00493_GBP,,,,3.16,,,,,,,,,,
ARB00493_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00493_USD,,,,405.09999999999997,,,,,,,,,,
ARB00494_CAD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00494_CAD,,,,0.0,,,,,,,,,,
ARB00494_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00494_EUR,,,,0.0,,,,,,,,,,
ARB00494_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00494_GBP,,,,33.910000000000004,,,,,,,,,,
ARB00494_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00494_USD,,,,734.1,,,,,,,,,,
ARB00501_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00501_EUR,,,,0.0,,,,,,,,,,
ARB00501_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00501_GBP,,,,13.44,,,,,,,,,,
ARB00503_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00503_EUR,,,,0.0,,,,,,,,,,
ARB00503_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00503_GBP,,,,14.04,,,,,,,,,,
ARB00503_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00503_USD,,,,84.0,,,,,,,,,,
ARB00520_CAD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00520_CAD,,,,0.0,,,,,,,,,,
ARB00520_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00520_USD,,,,95.2,,,,,,,,,,
ARB00567_EUR,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00567_EUR,,,,0.0,,,,,,,,,,
ARB00567_GBP,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00567_GBP,,,,39.42,,,,,,,,,,
ARB00567_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00567_USD,,,,126.8,,,,,,,,,,
ARB00754_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00754_USD,,,,333.08,,,,,,,,,,
ARB00765_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB00765_USD,,,,10.6,,,,,,,,,,
ARB01002_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB01002_USD,,,,39.84,,,,,,,,,,
ARB01057_MXN,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB01057_MXN,,,,0.0,,,,,,,,,,
ARB01057_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB01057_USD,,,,2033.1,,,,,,,,,,
ARB01063_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB01063_USD,,,,441.56,,,,,,,,,,
ARB01064_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB01064_USD,,,,101.77000000000001,,,,,,,,,,
ARB01065_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB01065_USD,,,,33.6,,,,,,,,,,
ARB01066_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB01066_USD,,,,25.2,,,,,,,,,,
ARB01071_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB01071_USD,,,,89.60000000000001,,,,,,,,,,
ARB01076_USD,,,,,Wedbush_Clearing and Exchange Fees_20250402,,,,50120,,,ARB01076_USD,,,,235.54,,,,,,,,,,
